booking_id,entity_id,room_id,start_time,end_time,attended (YES/NO)
BKG301407,E106070,AUDITORIUM,2025-08-29 15:54:33.327025925+00:00,2025-08-29 16:14:00.099957063+00:00,NO
BKG304611,E101717,ROOM_A1,2025-09-09 10:06:21.108309545+00:00,2025-09-09 12:40:11.159060327+00:00,YES
BKG300086,E101592,ROOM_A2,2025-09-09 17:01:05.190620346+00:00,2025-09-09 17:56:29.375841376+00:00,YES
BKG303949,E106563,ROOM_A1,2025-09-21 06:09:07.794896929+00:00,2025-09-21 09:37:07.734620532+00:00,NO
BKG301896,E105762,ROOM_A2,2025-09-02 15:23:56.741758005+00:00,2025-09-02 18:19:35.339836424+00:00,NO
BKG306393,E101038,LAB_305,2025-09-21 19:07:48.332659751+00:00,2025-09-21 23:27:27.492025878+00:00,NO
BKG300826,E105872,ROOM_A2,2025-09-25 14:46:29.130262989+00:00,2025-09-25 16:48:41.191008459+00:00,YES
BKG301742,E106826,ROOM_A1,2025-09-13 09:01:19.118890115+00:00,2025-09-13 10:31:43.467416529+00:00,NO
BKG306436,E105442,SEM_01,2025-09-07 14:46:52.321885048+00:00,2025-09-07 15:35:08.296569048+00:00,YES
BKG303823,E105127,SEM_01,2025-09-07 23:17:31.666702534+00:00,2025-09-08 01:23:28.224681520+00:00,NO
BKG305523,E101677,LAB_102,2025-08-30 21:12:51.041509425+00:00,2025-08-30 22:05:10.551438596+00:00,NO
BKG300928,E105902,ROOM_A1,2025-09-09 22:10:06.164713682+00:00,2025-09-09 22:51:49.799539464+00:00,NO
BKG305899,E101633,AUDITORIUM,2025-08-31 23:52:53.751593750+00:00,2025-09-01 02:57:34.542356815+00:00,NO
BKG303271,E104366,SEM_01,2025-08-28 06:24:14.641433699+00:00,2025-08-28 09:01:30.603557786+00:00,YES
BKG304183,E101746,ROOM_A1,2025-09-20 15:54:57.645568332+00:00,2025-09-20 18:50:53.966141382+00:00,YES
BKG300967,E101890,SEM_01,2025-09-10 22:57:46.336769999+00:00,2025-09-10 22:48:04.016422538+00:00,YES
BKG306593,E105400,ROOM_A2,2025-09-15 14:47:50.422837089+00:00,2025-09-15 14:41:43.991453130+00:00,YES
BKG301699,E103049,LAB_305,2025-09-02 15:28:24.139142324+00:00,2025-09-02 20:19:30.146086645+00:00,YES
BKG306077,E100561,SEM_01,2025-09-08 19:44:50.598643097+00:00,2025-09-08 22:15:26.018966692+00:00,NO
BKG302480,E101937,AUDITORIUM,2025-08-30 14:38:02.999691140+00:00,2025-08-30 11:17:29.495735980+00:00,YES
BKG301028,E101124,ROOM_A2,2025-08-29 06:02:57.967875172+00:00,2025-08-29 05:30:38.245364891+00:00,NO
BKG301514,E106953,ROOM_A2,2025-09-25 18:53:39.508966686+00:00,2025-09-25 21:30:05.713434364+00:00,NO
BKG303933,E102262,LAB_305,2025-09-20 05:46:53.641038617+00:00,2025-09-20 05:57:30.502323381+00:00,YES
BKG306858,E100671,ROOM_A1,2025-09-15 13:05:44.497806655+00:00,2025-09-15 12:40:30.951980858+00:00,YES
BKG306076,E100767,LAB_102,2025-09-14 01:28:13.345763140+00:00,2025-09-14 02:25:45.147895693+00:00,YES
BKG305196,E104598,LAB_102,2025-08-31 01:15:53.466143609+00:00,2025-08-31 04:06:11.375745720+00:00,YES
BKG306785,E105610,LAB_101,2025-09-15 07:55:36.394414736+00:00,2025-09-15 10:01:36.110495051+00:00,NO
BKG302375,E104389,LAB_101,2025-09-10 12:47:06.577147058+00:00,2025-09-10 14:35:19.205767998+00:00,NO
BKG304339,E101878,SEM_01,2025-09-17 06:00:18.010516202+00:00,2025-09-17 09:33:05.859127090+00:00,YES
BKG303237,E100932,ROOM_A2,2025-09-07 19:26:19.656087052+00:00,2025-09-07 20:19:20.212904753+00:00,NO
BKG302389,E101882,ROOM_A2,2025-09-19 14:41:01.210422401+00:00,2025-09-19 18:06:39.712271292+00:00,YES
BKG306409,E106511,LAB_305,2025-09-17 23:43:20.758153380+00:00,2025-09-18 01:11:51.852738038+00:00,YES
BKG300081,E103051,ROOM_A1,2025-09-09 21:20:34.141288299+00:00,2025-09-09 23:55:25.465925324+00:00,NO
BKG300769,E104624,LAB_101,2025-09-14 23:42:13.205041515+00:00,2025-09-15 00:51:05.658697247+00:00,NO
BKG302689,E100705,LAB_305,2025-09-04 22:15:03.583016056+00:00,2025-09-05 00:29:17.394067225+00:00,YES
BKG300922,E105612,ROOM_A2,2025-09-01 17:43:47.811261065+00:00,2025-09-01 21:20:07.691871472+00:00,YES
BKG303292,E101221,LAB_305,2025-09-02 19:23:08.872578802+00:00,2025-09-02 18:56:06.510831547+00:00,YES
BKG303193,E101466,SEM_01,2025-08-29 08:32:03.561471966+00:00,2025-08-29 10:10:48.541807234+00:00,YES
BKG301490,E106217,SEM_01,2025-09-02 23:49:52.423212510+00:00,2025-09-03 05:11:24.865938835+00:00,YES
BKG305169,E101942,LAB_102,2025-09-03 08:12:22.076475413+00:00,2025-09-03 11:07:03.196129660+00:00,NO
BKG304119,E103772,LAB_305,2025-08-27 08:24:10.813551576+00:00,2025-08-27 09:20:43.981302378+00:00,NO
BKG306802,E100199,ROOM_A1,2025-08-26 23:45:09.321477507+00:00,2025-08-27 01:19:49.258242899+00:00,YES
BKG305799,E100558,AUDITORIUM,2025-08-29 21:22:01.932651605+00:00,2025-08-29 23:09:41.737203891+00:00,YES
BKG306336,E106755,LAB_305,2025-09-19 20:51:12.458813322+00:00,2025-09-19 20:20:17.838206533+00:00,NO
BKG305846,E106510,ROOM_A2,2025-09-25 22:42:28.656912405+00:00,2025-09-25 23:21:36.549355111+00:00,NO
BKG303563,E104020,ROOM_A1,2025-09-25 11:44:37.068351717+00:00,2025-09-25 15:49:41.909682993+00:00,YES
BKG300504,E104714,SEM_01,2025-09-13 18:34:09.576896309+00:00,2025-09-13 21:30:07.930051967+00:00,NO
BKG301118,E105235,LAB_102,2025-09-07 21:42:46.579993208+00:00,2025-09-08 01:06:44.428869743+00:00,NO
BKG305302,E103104,ROOM_A2,2025-09-13 13:19:46.948515632+00:00,2025-09-13 16:25:18.684841485+00:00,YES
BKG303989,E103026,AUDITORIUM,2025-09-24 04:17:47.620566292+00:00,2025-09-24 07:28:32.091745342+00:00,NO
BKG300512,E100968,AUDITORIUM,2025-09-22 13:11:23.517039943+00:00,2025-09-22 17:34:53.883779324+00:00,NO
BKG305484,E101324,LAB_305,2025-08-29 14:36:01.902517502+00:00,2025-08-29 15:43:00.920677831+00:00,YES
BKG302099,E101310,LAB_101,2025-08-27 01:52:39.990266807+00:00,2025-08-27 02:04:02.529417490+00:00,NO
BKG300077,E104305,LAB_102,2025-08-31 13:28:15.662233787+00:00,2025-08-31 17:32:23.789517618+00:00,NO
BKG301748,E102479,ROOM_A2,2025-08-27 12:50:28.639967685+00:00,2025-08-27 14:31:56.156944269+00:00,YES
BKG306149,E102698,SEM_01,2025-09-16 16:13:31.420573658+00:00,2025-09-16 18:37:20.609675772+00:00,NO
BKG305273,E104138,LAB_102,2025-09-08 19:30:55.897103609+00:00,2025-09-08 20:32:43.725822319+00:00,YES
BKG301415,E101475,ROOM_A1,2025-09-18 13:16:58.486964136+00:00,2025-09-18 15:36:23.936144317+00:00,NO
BKG306102,E106337,SEM_01,2025-09-08 13:54:57.339553684+00:00,2025-09-08 15:48:51.347007371+00:00,NO
BKG306317,E104544,SEM_01,2025-09-05 06:20:12.577484928+00:00,2025-09-05 07:53:10.054593410+00:00,YES
BKG301269,E104081,AUDITORIUM,2025-09-09 21:38:38.482041904+00:00,2025-09-10 00:37:17.727713638+00:00,NO
BKG304396,E105119,ROOM_A2,2025-09-09 20:48:31.909076993+00:00,2025-09-09 22:49:06.087638405+00:00,YES
BKG305683,E100584,ROOM_A2,2025-09-05 04:35:49.707539914+00:00,2025-09-05 05:39:00.820950297+00:00,YES
BKG304109,E103015,ROOM_A1,2025-08-31 01:19:53.364522941+00:00,2025-08-31 02:47:16.182078059+00:00,NO
BKG302421,E100308,LAB_102,2025-08-31 15:54:36.739241486+00:00,2025-08-31 15:47:53.699111241+00:00,YES
BKG305811,E105528,SEM_01,2025-09-21 23:22:02.162025403+00:00,2025-09-21 23:34:15.681595043+00:00,NO
BKG305284,E103368,LAB_101,2025-09-08 02:08:54.506841620+00:00,2025-09-08 03:01:41.109353035+00:00,YES
BKG301815,E102060,ROOM_A1,2025-09-24 02:04:54.684296648+00:00,2025-09-24 04:19:07.767422188+00:00,YES
BKG300104,E102255,LAB_305,2025-09-09 15:13:22.611295963+00:00,2025-09-09 17:34:55.010173783+00:00,YES
BKG303262,E100188,SEM_01,2025-09-18 23:52:30.420707424+00:00,2025-09-19 01:09:25.402311670+00:00,YES
BKG303294,E100558,LAB_101,2025-08-30 11:06:58.730969120+00:00,2025-08-30 14:34:04.293993575+00:00,YES
BKG306743,E104586,LAB_305,2025-09-17 16:10:56.766921851+00:00,2025-09-17 18:44:37.761785327+00:00,NO
BKG304695,E103877,SEM_01,2025-09-16 19:17:03.204370350+00:00,2025-09-16 21:26:11.435376424+00:00,NO
BKG302528,E102558,ROOM_A1,2025-09-12 12:00:30.910613422+00:00,2025-09-12 14:19:26.907944188+00:00,NO
BKG301260,E101134,LAB_305,2025-09-04 15:44:09.539401270+00:00,2025-09-04 15:53:00.366720962+00:00,YES
BKG306237,E105930,LAB_305,2025-09-08 02:12:38.264075536+00:00,2025-09-08 04:26:23.732777707+00:00,YES
BKG302784,E100649,ROOM_A1,2025-08-30 00:38:25.483876397+00:00,2025-08-30 02:46:07.498825758+00:00,YES
BKG300307,E100516,LAB_101,2025-09-03 07:43:53.995478061+00:00,2025-09-03 08:34:03.195658265+00:00,NO
BKG303416,E103141,LAB_101,2025-09-17 19:57:51.321795392+00:00,2025-09-17 19:47:16.797969010+00:00,YES
BKG306416,E106471,ROOM_A1,2025-09-22 19:46:00.960326431+00:00,2025-09-22 20:58:30.050505341+00:00,YES
BKG306599,E101667,ROOM_A2,2025-09-05 10:35:34.417616541+00:00,2025-09-05 15:46:02.925145216+00:00,YES
BKG300867,E103269,AUDITORIUM,2025-08-29 10:00:41.966777585+00:00,2025-08-29 11:34:52.446003340+00:00,YES
BKG306729,E104982,SEM_01,2025-09-19 07:24:05.266935470+00:00,2025-09-19 10:38:01.093083820+00:00,NO
BKG306085,E102300,ROOM_A2,2025-09-19 05:21:20.919066272+00:00,2025-09-19 06:53:56.539221129+00:00,YES
BKG300121,E106500,ROOM_A2,2025-09-11 04:01:56.256017018+00:00,2025-09-11 07:07:40.284505815+00:00,NO
BKG301405,E101100,LAB_101,2025-09-19 22:54:26.017740861+00:00,2025-09-20 03:25:31.949593925+00:00,NO
BKG305464,E102130,ROOM_A1,2025-09-09 12:31:21.879900582+00:00,2025-09-09 15:34:19.094147259+00:00,NO
BKG305534,E100718,ROOM_A2,2025-09-13 18:46:36.470040263+00:00,2025-09-13 21:50:08.954189403+00:00,NO
BKG302632,E103054,LAB_102,2025-09-04 00:06:37.654516263+00:00,2025-09-04 00:35:07.911073196+00:00,YES
BKG301057,E104674,AUDITORIUM,2025-09-05 04:48:33.983372634+00:00,2025-09-05 10:06:51.711688214+00:00,NO
BKG300642,E106283,LAB_101,2025-09-05 21:51:17.526258051+00:00,2025-09-06 03:16:48.066333620+00:00,NO
BKG302733,E104998,ROOM_A1,2025-09-06 13:21:47.324417179+00:00,2025-09-06 11:36:49.427239163+00:00,NO
BKG302380,E106397,LAB_101,2025-09-22 08:14:12.081230372+00:00,2025-09-22 10:04:41.196294941+00:00,YES
BKG305908,E100540,ROOM_A2,2025-09-21 19:16:45.554742793+00:00,2025-09-21 21:18:20.280878698+00:00,NO
BKG306312,E100882,ROOM_A1,2025-09-24 17:53:28.379585385+00:00,2025-09-24 20:14:32.940955308+00:00,NO
BKG304359,E106312,LAB_102,2025-09-20 09:15:16.932623755+00:00,2025-09-20 09:30:53.013836278+00:00,NO
BKG301651,E102404,LAB_102,2025-08-31 20:39:00.661350133+00:00,2025-08-31 23:20:20.475587123+00:00,YES
BKG305818,E104364,AUDITORIUM,2025-09-23 09:30:51.224427048+00:00,2025-09-23 13:25:50.840990897+00:00,YES
BKG303110,E102061,LAB_102,2025-09-10 01:41:19.461813411+00:00,2025-09-10 05:34:12.698716068+00:00,NO
BKG303836,E105058,AUDITORIUM,2025-09-09 22:33:31.094710975+00:00,2025-09-10 00:56:02.959980094+00:00,YES
BKG306335,E102086,SEM_01,2025-09-05 05:40:32.405569710+00:00,2025-09-05 05:55:31.325122615+00:00,YES
BKG306596,E104390,ROOM_A1,2025-08-31 12:23:14.517485492+00:00,2025-08-31 11:07:35.106142824+00:00,YES
BKG302390,E104487,LAB_101,2025-09-14 02:21:31.465339732+00:00,2025-09-14 03:10:02.820883158+00:00,NO
BKG306352,E106079,LAB_305,2025-08-30 02:38:54.616208900+00:00,2025-08-30 05:56:12.141803963+00:00,NO
BKG306180,E106255,LAB_305,2025-09-17 23:26:33.297349596+00:00,2025-09-17 22:15:08.478142343+00:00,YES
BKG306740,E105632,ROOM_A2,2025-08-31 01:01:30.115968171+00:00,2025-08-31 02:29:43.310885149+00:00,YES
BKG304433,E104680,LAB_102,2025-08-27 06:09:20.505442169+00:00,2025-08-27 07:48:02.268571356+00:00,YES
BKG301858,E104274,ROOM_A2,2025-09-15 07:22:34.469909854+00:00,2025-09-15 07:34:32.849005556+00:00,NO
BKG306478,E105314,ROOM_A1,2025-08-31 13:17:20.099374906+00:00,2025-08-31 14:37:58.502253441+00:00,YES
BKG302835,E100110,LAB_101,2025-09-03 07:51:36.532086392+00:00,2025-09-03 10:19:29.096997620+00:00,NO
BKG305152,E104543,LAB_101,2025-09-24 07:45:27.745812914+00:00,2025-09-24 10:09:23.087231134+00:00,NO
BKG304955,E103114,ROOM_A1,2025-08-29 02:10:18.103927058+00:00,2025-08-29 05:45:56.318824265+00:00,YES
BKG304210,E101012,LAB_101,2025-08-30 08:00:40.039600899+00:00,2025-08-30 10:09:51.873376581+00:00,NO
BKG303452,E100690,AUDITORIUM,2025-09-02 02:23:43.180505727+00:00,2025-09-02 03:54:14.799893397+00:00,NO
BKG304892,E102812,ROOM_A1,2025-08-30 21:44:59.460740462+00:00,2025-08-30 23:47:23.066551089+00:00,NO
BKG306404,E105628,LAB_305,2025-09-23 21:33:39.110889035+00:00,2025-09-23 22:46:58.870137858+00:00,YES
BKG300783,E101922,LAB_102,2025-09-24 08:41:11.650428759+00:00,2025-09-24 11:30:12.093045711+00:00,NO
BKG301146,E104353,LAB_305,2025-09-21 06:41:32.907756996+00:00,2025-09-21 06:20:15.689610248+00:00,YES
BKG304302,E104176,ROOM_A2,2025-09-12 16:59:06.672852375+00:00,2025-09-12 19:25:26.199927998+00:00,YES
BKG304608,E105697,ROOM_A1,2025-09-25 11:17:09.493090300+00:00,2025-09-25 11:36:02.590601625+00:00,NO
BKG305231,E106139,LAB_305,2025-09-11 16:38:01.648207076+00:00,2025-09-11 15:57:24.788970933+00:00,NO
BKG301612,E101083,AUDITORIUM,2025-09-20 19:51:18.683015362+00:00,2025-09-20 23:08:39.848357274+00:00,NO
BKG301163,E103162,LAB_102,2025-08-31 09:38:41.824697870+00:00,2025-08-31 13:12:55.474184639+00:00,YES
BKG300941,E106220,LAB_102,2025-09-10 13:26:30.211463505+00:00,2025-09-10 12:47:40.036905706+00:00,YES
BKG304951,E101024,ROOM_A1,2025-08-31 23:54:59.501602650+00:00,2025-09-01 01:08:35.874123448+00:00,NO
BKG306327,E103747,LAB_102,2025-08-29 09:38:28.766043316+00:00,2025-08-29 11:18:03.657837705+00:00,YES
BKG301608,E104261,ROOM_A2,2025-09-07 01:25:32.677228424+00:00,2025-09-07 01:56:06.801897375+00:00,NO
BKG305999,E105005,AUDITORIUM,2025-08-31 09:41:24.413012287+00:00,2025-08-31 10:21:38.177646176+00:00,YES
BKG306913,E100887,ROOM_A1,2025-09-16 05:24:08.269094913+00:00,2025-09-16 05:34:17.486758134+00:00,NO
BKG300468,E102023,ROOM_A1,2025-09-08 04:12:43.650631228+00:00,2025-09-08 06:11:23.562608061+00:00,YES
BKG302975,E105003,SEM_01,2025-09-19 04:11:32.204351890+00:00,2025-09-19 07:24:38.276032695+00:00,YES
BKG302513,E106874,LAB_102,2025-08-28 19:12:09.354297561+00:00,2025-08-28 19:46:47.279110245+00:00,YES
BKG303913,E104138,ROOM_A2,2025-09-05 04:35:33.121521024+00:00,2025-09-05 06:49:06.479030489+00:00,NO
BKG305425,E103300,SEM_01,2025-09-09 00:31:05.319892725+00:00,2025-09-09 02:41:22.296753646+00:00,NO
BKG301436,E101952,ROOM_A1,2025-08-27 23:30:44.114125149+00:00,2025-08-28 01:01:29.138662541+00:00,NO
BKG305413,E103723,LAB_102,2025-09-15 23:29:08.261733622+00:00,2025-09-15 22:53:26.427999018+00:00,YES
BKG300476,E105739,LAB_102,2025-09-12 21:09:19.216139548+00:00,2025-09-12 22:42:50.846802291+00:00,NO
BKG306914,E101778,LAB_101,2025-09-04 12:56:41.204318288+00:00,2025-09-04 12:40:31.066405200+00:00,NO
BKG303279,E101561,AUDITORIUM,2025-09-12 09:38:21.159454165+00:00,2025-09-12 09:42:16.199415359+00:00,YES
BKG306725,E102165,ROOM_A1,2025-09-10 15:05:18.410873618+00:00,2025-09-10 13:37:00.728809832+00:00,NO
BKG305043,E105962,AUDITORIUM,2025-09-21 07:15:15.684794739+00:00,2025-09-21 08:42:05.856462137+00:00,YES
BKG301415,E103672,ROOM_A1,2025-09-21 00:20:47.942648537+00:00,2025-09-21 04:04:52.182522636+00:00,NO
BKG306388,E101722,LAB_102,2025-09-23 08:49:27.732227554+00:00,2025-09-23 09:51:53.733197709+00:00,NO
BKG303894,E101371,SEM_01,2025-09-23 12:21:55.201335534+00:00,2025-09-23 14:54:14.563454330+00:00,NO
BKG306267,E105492,AUDITORIUM,2025-09-24 14:36:27.615024608+00:00,2025-09-24 17:00:35.241765336+00:00,YES
BKG304767,E106961,LAB_102,2025-08-28 16:56:18.252067450+00:00,2025-08-28 16:48:49.985319422+00:00,NO
BKG305295,E105572,ROOM_A2,2025-08-28 14:35:43.789235326+00:00,2025-08-28 14:29:03.312983903+00:00,YES
BKG302806,E103940,LAB_305,2025-09-19 04:41:38.823733722+00:00,2025-09-19 04:36:58.908395943+00:00,NO
BKG303814,E104343,SEM_01,2025-09-10 17:51:12.426936595+00:00,2025-09-10 21:36:52.070432696+00:00,YES
BKG305456,E100914,LAB_102,2025-09-24 06:24:22.794964854+00:00,2025-09-24 10:34:21.375018513+00:00,YES
BKG304131,E100603,LAB_102,2025-09-08 23:59:22.148308290+00:00,2025-09-09 01:35:42.767295279+00:00,YES
BKG303782,E103863,ROOM_A2,2025-09-11 07:17:20.976230432+00:00,2025-09-11 09:22:02.776351085+00:00,NO
BKG304583,E101125,ROOM_A1,2025-09-09 17:02:07.894577848+00:00,2025-09-09 19:07:09.677571661+00:00,NO
BKG304261,E102558,AUDITORIUM,2025-09-10 01:31:17.010022063+00:00,2025-09-10 05:42:28.130093805+00:00,NO
BKG304808,E101791,ROOM_A1,2025-09-06 19:54:15.302933438+00:00,2025-09-06 19:10:27.153011506+00:00,NO
BKG300542,E101029,LAB_101,2025-09-02 00:39:01.199155406+00:00,2025-09-01 23:27:43.587304384+00:00,YES
BKG303710,E101315,ROOM_A1,2025-09-08 02:56:04.687113020+00:00,2025-09-08 04:37:29.309884879+00:00,NO
BKG303018,E102107,AUDITORIUM,2025-09-05 02:41:32.381362895+00:00,2025-09-05 04:03:21.846205247+00:00,NO
BKG304109,E106726,SEM_01,2025-09-03 10:23:38.820375638+00:00,2025-09-03 09:49:29.006408363+00:00,NO
BKG306279,E101941,LAB_102,2025-09-10 03:06:00.667453007+00:00,2025-09-10 05:14:17.155306924+00:00,YES
BKG301262,E104839,ROOM_A2,2025-09-06 21:44:09.959883993+00:00,2025-09-06 23:18:07.324537746+00:00,YES
BKG301504,E100574,LAB_102,2025-09-23 06:23:37.330438107+00:00,2025-09-23 07:12:12.379448426+00:00,YES
BKG305149,E104329,SEM_01,2025-09-23 20:56:23.335376029+00:00,2025-09-23 22:43:02.241255382+00:00,YES
BKG306324,E106703,AUDITORIUM,2025-09-21 08:52:09.570255137+00:00,2025-09-21 08:00:01.850528261+00:00,NO
BKG300506,E100590,SEM_01,2025-09-17 17:11:39.746993553+00:00,2025-09-17 18:40:12.409096842+00:00,YES
BKG301517,E100631,LAB_102,2025-09-24 01:07:44.277222422+00:00,2025-09-24 03:15:33.315084693+00:00,YES
BKG303842,E105618,LAB_305,2025-09-10 13:11:43.533161711+00:00,2025-09-10 14:18:11.247148275+00:00,YES
BKG301123,E100080,SEM_01,2025-09-11 17:32:16.920808183+00:00,2025-09-11 17:54:41.304511197+00:00,YES
BKG301159,E100888,AUDITORIUM,2025-08-28 12:26:51.468504371+00:00,2025-08-28 13:07:54.193761353+00:00,YES
BKG302980,E104972,LAB_305,2025-08-28 01:36:18.896126126+00:00,2025-08-28 03:48:43.246903960+00:00,YES
BKG305259,E100014,AUDITORIUM,2025-09-23 07:10:48.018826774+00:00,2025-09-23 09:17:18.152780362+00:00,YES
BKG302618,E102401,LAB_305,2025-09-20 06:35:38.544813533+00:00,2025-09-20 08:21:42.398213417+00:00,NO
BKG301297,E102530,AUDITORIUM,2025-09-11 06:16:05.699521451+00:00,2025-09-11 09:25:07.080440808+00:00,NO
BKG300741,E103134,LAB_101,2025-09-22 17:03:24.074759331+00:00,2025-09-22 18:20:08.490415422+00:00,NO
BKG303739,E104974,AUDITORIUM,2025-09-07 08:13:03.164836119+00:00,2025-09-07 07:48:01.045774585+00:00,NO
BKG303987,E101029,SEM_01,2025-09-16 01:06:34.691568874+00:00,2025-09-16 02:23:45.653636554+00:00,YES
BKG306937,E101317,SEM_01,2025-09-21 03:44:31.912219799+00:00,2025-09-21 04:18:15.972830875+00:00,YES
BKG301462,E105814,SEM_01,2025-09-09 06:33:51.110681565+00:00,2025-09-09 07:37:49.595896304+00:00,NO
BKG303376,E104344,SEM_01,2025-09-06 02:27:13.262824685+00:00,2025-09-06 02:41:44.081567915+00:00,NO
BKG302092,E103290,SEM_01,2025-09-14 04:42:32.302762670+00:00,2025-09-14 05:28:49.106808402+00:00,NO
BKG303444,E100057,ROOM_A1,2025-09-20 14:36:16.831751975+00:00,2025-09-20 17:17:02.155452295+00:00,NO
BKG306600,E106935,SEM_01,2025-09-07 18:38:03.564198969+00:00,2025-09-07 21:07:17.711362669+00:00,YES
BKG300852,E101775,ROOM_A2,2025-09-03 17:04:25.882754886+00:00,2025-09-03 23:50:23.832089032+00:00,NO
BKG300585,E101085,LAB_101,2025-09-05 05:36:50.919640686+00:00,2025-09-05 09:01:57.120125328+00:00,NO
BKG300657,E102184,SEM_01,2025-09-24 03:32:17.056417188+00:00,2025-09-24 03:53:04.054757464+00:00,NO
BKG302224,E101936,ROOM_A2,2025-08-29 04:03:52.872615855+00:00,2025-08-29 06:03:55.631968059+00:00,NO
BKG303989,E103344,SEM_01,2025-09-07 04:32:41.158053480+00:00,2025-09-07 03:14:15.172685096+00:00,YES
BKG305919,E106809,AUDITORIUM,2025-09-02 00:06:40.273277386+00:00,2025-09-02 01:32:02.861156094+00:00,NO
BKG301994,E102168,SEM_01,2025-09-11 02:12:12.349869347+00:00,2025-09-11 03:57:26.568011800+00:00,YES
BKG305351,E101084,ROOM_A2,2025-09-08 05:13:56.418049218+00:00,2025-09-08 04:48:21.876627849+00:00,YES
BKG304017,E104397,LAB_101,2025-09-22 11:32:44.997609060+00:00,2025-09-22 10:52:41.815990462+00:00,NO
BKG303947,E106424,AUDITORIUM,2025-09-23 22:18:46.729073471+00:00,2025-09-23 20:59:04.554074958+00:00,NO
BKG302426,E102358,SEM_01,2025-09-12 17:55:28.666599714+00:00,2025-09-12 16:33:16.243529116+00:00,YES
BKG306276,E103324,ROOM_A2,2025-09-14 12:17:11.788231937+00:00,2025-09-14 14:45:20.795184309+00:00,YES
BKG306238,E103289,LAB_101,2025-09-15 14:00:31.906634990+00:00,2025-09-15 15:16:53.741096923+00:00,NO
BKG300816,E104696,ROOM_A1,2025-09-10 09:58:50.496793126+00:00,2025-09-10 08:11:41.528771886+00:00,NO
BKG302180,E101372,LAB_305,2025-08-29 05:50:39.668023770+00:00,2025-08-29 04:58:31.941573200+00:00,NO
BKG301903,E100188,ROOM_A2,2025-09-05 03:43:59.709839759+00:00,2025-09-05 04:52:19.213341314+00:00,YES
BKG306459,E105330,AUDITORIUM,2025-08-29 17:54:49.278748101+00:00,2025-08-29 18:35:11.853920410+00:00,YES
BKG301244,E100728,SEM_01,2025-09-18 13:08:35.340659034+00:00,2025-09-18 17:18:47.551104708+00:00,NO
BKG305463,E106437,LAB_305,2025-09-15 17:11:37.437436610+00:00,2025-09-15 17:52:10.332799565+00:00,YES
BKG300666,E101602,LAB_305,2025-09-18 02:33:44.396860661+00:00,2025-09-18 01:52:54.727563730+00:00,YES
BKG301798,E100186,SEM_01,2025-09-17 13:26:47.067041092+00:00,2025-09-17 14:54:54.600714258+00:00,NO
BKG302491,E104366,LAB_102,2025-08-31 14:01:46.303117433+00:00,2025-08-31 17:22:16.287738522+00:00,NO
BKG302340,E100659,AUDITORIUM,2025-08-27 03:18:18.248923368+00:00,2025-08-27 03:34:15.577024983+00:00,NO
BKG305745,E101494,ROOM_A2,2025-09-10 10:26:31.579533739+00:00,2025-09-10 08:56:54.845134727+00:00,NO
BKG302492,E105227,LAB_101,2025-09-17 08:15:50.026534675+00:00,2025-09-17 09:32:09.863655705+00:00,NO
BKG305470,E106120,SEM_01,2025-08-29 18:33:27.605871761+00:00,2025-08-29 18:41:24.176408199+00:00,NO
BKG304399,E104808,SEM_01,2025-08-28 09:47:25.976326115+00:00,2025-08-28 11:39:33.538744135+00:00,NO
BKG300678,E105397,ROOM_A2,2025-09-07 09:01:00.695543317+00:00,2025-09-07 11:34:09.870735902+00:00,YES
BKG306086,E103736,LAB_305,2025-08-31 14:11:35.027714763+00:00,2025-08-31 14:01:46.116757927+00:00,YES
BKG306591,E104492,LAB_101,2025-08-30 04:43:04.136106133+00:00,2025-08-30 06:43:06.838922171+00:00,NO
BKG305164,E100814,LAB_102,2025-09-09 04:24:11.985289559+00:00,2025-09-09 07:34:02.416666142+00:00,NO
BKG303091,E102360,AUDITORIUM,2025-09-10 12:34:49.112765692+00:00,2025-09-10 15:10:09.448004370+00:00,YES
BKG302997,E101088,SEM_01,2025-08-30 22:33:03.211914047+00:00,2025-08-30 22:29:36.966131627+00:00,NO
BKG300336,E103945,LAB_102,2025-09-09 19:14:28.102418486+00:00,2025-09-09 18:43:34.809684705+00:00,YES
BKG303694,E100768,ROOM_A1,2025-08-29 11:20:55.353224073+00:00,2025-08-29 11:32:10.500607129+00:00,YES
BKG305867,E102192,AUDITORIUM,2025-09-21 02:17:43.919487448+00:00,2025-09-21 02:08:02.751284755+00:00,NO
BKG303154,E105426,LAB_102,2025-09-07 17:08:39.762012676+00:00,2025-09-07 18:39:31.261892739+00:00,NO
BKG301408,E101290,LAB_101,2025-09-11 04:11:02.818372984+00:00,2025-09-11 04:46:13.694630172+00:00,NO
BKG301713,E106988,ROOM_A2,2025-09-18 23:24:40.126046614+00:00,2025-09-19 02:43:54.885841471+00:00,NO
BKG303787,E104874,LAB_102,2025-09-06 18:35:52.251689908+00:00,2025-09-06 19:37:34.988597685+00:00,NO
BKG301739,E106917,LAB_305,2025-08-28 03:22:31.274390260+00:00,2025-08-28 06:08:01.505797447+00:00,NO
BKG306422,E102035,ROOM_A2,2025-09-16 01:36:08.927739965+00:00,2025-09-16 07:01:58.669418279+00:00,NO
BKG303980,E106502,SEM_01,2025-09-19 09:46:48.393276675+00:00,2025-09-19 12:33:35.151919442+00:00,NO
