frame_id,location_id,timestamp,face_id
FR606124,ADMIN_LOBBY,2025-09-07 00:49:29.990954754+00:00,F100206
FR600363,CAF_01,2025-09-12 16:54:39.460906421+00:00,F103581
FR605806,LAB_305,2025-09-18 07:42:44.164672722+00:00,F100889
FR606235,GYM,2025-09-10 09:58:57.874335472+00:00,F103169
FR603075,AUDITORIUM,2025-09-25 21:30:31.055064406+00:00,F104426
FR601157,CAF_01,2025-09-05 13:09:14.691487798+00:00,F103502
FR601423,LIB_ENT,2025-09-24 04:19:37.938190117+00:00,F104824
FR604318,GYM,2025-09-18 20:10:07.436658048+00:00,F104326
FR602737,GYM,2025-09-03 07:29:47.357704352+00:00,F104298
FR601854,AUDITORIUM,2025-09-24 19:52:19.793376835+00:00,F100541
FR601908,LIB_ENT,2025-08-27 20:29:58.557368659+00:00,F103323
FR604746,LIB_ENT,2025-09-24 18:17:35.109123297+00:00,F104244
FR602794,ADMIN_LOBBY,2025-09-01 14:12:48.277677607+00:00,F104382
FR600994,LAB_101,2025-09-15 19:47:04.804814805+00:00,F101688
FR602754,LIB_ENT,2025-09-16 17:32:59.751635825+00:00,F101418
FR602678,GYM,2025-09-02 07:07:06.017634560+00:00,F101431
FR603650,LAB_305,2025-09-07 16:12:40.611237636+00:00,F104556
FR605684,LAB_101,2025-09-22 12:52:16.937782191+00:00,F103525
FR600399,GYM,2025-09-20 22:32:19.494580291+00:00,F101488
FR601568,LAB_305,2025-09-15 09:26:58.215912806+00:00,F103068
FR602129,GYM,2025-09-25 13:57:07.648846492+00:00,F103130
FR606491,LIB_ENT,2025-09-25 00:16:47.722560084+00:00,F103685
FR600372,GYM,2025-08-30 07:46:27.496174484+00:00,F102298
FR605159,AUDITORIUM,2025-09-08 00:42:55.567203335+00:00,F100764
FR604660,GYM,2025-09-24 19:46:26.822637967+00:00,F104843
FR603660,ADMIN_LOBBY,2025-09-13 15:46:14.323834434+00:00,F103964
FR601493,AUDITORIUM,2025-08-29 19:09:23.153227577+00:00,F100233
FR606484,LIB_ENT,2025-08-28 00:21:43.840644972+00:00,F100668
FR602286,CAF_01,2025-09-17 00:04:11.240708784+00:00,F104305
FR600164,AUDITORIUM,2025-09-18 07:18:47.982018276+00:00,F100381
FR602650,AUDITORIUM,2025-09-02 06:29:27.123551029+00:00,F103756
FR602171,LIB_ENT,2025-09-24 02:14:50.405356973+00:00,F104565
FR606231,LAB_101,2025-09-20 02:32:57.222820299+00:00,F100521
FR602239,LIB_ENT,2025-09-04 01:20:21.570913204+00:00,F100295
FR606438,LAB_101,2025-09-04 15:24:47.658051080+00:00,F103844
FR606434,ADMIN_LOBBY,2025-09-10 21:44:53.476422209+00:00,F101406
FR602530,GYM,2025-09-14 13:43:32.039725184+00:00,F102402
FR602071,LAB_101,2025-09-07 20:33:59.598220106+00:00,F102689
FR605819,CAF_01,2025-08-31 03:34:29.367970262+00:00,F104050
FR603958,LAB_305,2025-09-06 17:58:11.499072728+00:00,F104249
FR601652,CAF_01,2025-09-07 19:54:57.766526772+00:00,F104847
FR605371,LAB_305,2025-09-16 03:35:01.438051071+00:00,F101070
FR600061,AUDITORIUM,2025-09-21 19:17:49.775725550+00:00,F104648
FR606364,ADMIN_LOBBY,2025-09-08 02:17:45.493152407+00:00,F101891
FR602145,AUDITORIUM,2025-09-16 12:44:08.700783563+00:00,F103173
FR605563,AUDITORIUM,2025-09-19 02:33:49.692916516+00:00,F102799
FR603800,LAB_305,2025-09-04 23:46:37.611165894+00:00,F101093
FR601819,LAB_101,2025-09-16 14:55:55.019029042+00:00,F102524
FR601454,GYM,2025-09-04 14:50:11.068519348+00:00,F104386
FR602459,GYM,2025-08-29 02:44:30.008339867+00:00,F102047
FR606059,LIB_ENT,2025-09-22 23:42:50.123646976+00:00,F103724
FR600048,CAF_01,2025-09-13 09:54:55.415905784+00:00,F102421
FR603180,HOSTEL_GATE,2025-09-09 02:16:14.323569204+00:00,F103528
FR604817,HOSTEL_GATE,2025-09-21 12:04:06.346836248+00:00,F103221
FR600978,ADMIN_LOBBY,2025-09-20 22:42:06.730838616+00:00,F103598
FR604140,LAB_305,2025-09-18 21:56:35.644849322+00:00,F103646
FR603876,HOSTEL_GATE,2025-08-31 10:24:03.595384884+00:00,F100768
FR603920,LIB_ENT,2025-09-17 21:28:57.088124702+00:00,F100235
FR602425,ADMIN_LOBBY,2025-09-14 08:33:09.982329713+00:00,F104867
FR600449,LAB_101,2025-09-22 09:10:47.357566813+00:00,F101043
FR604714,CAF_01,2025-09-08 11:37:33.059901604+00:00,F103575
FR605486,LAB_305,2025-09-10 23:28:50.361299515+00:00,F102821
FR600964,ADMIN_LOBBY,2025-09-15 17:00:16.542898552+00:00,F101432
FR603994,CAF_01,2025-09-20 04:08:48.269330555+00:00,F101151
FR603417,LIB_ENT,2025-08-29 18:12:15.025007813+00:00,F101410
FR604573,HOSTEL_GATE,2025-09-20 00:53:15.434615441+00:00,F100358
FR602638,CAF_01,2025-09-05 03:43:44.948006086+00:00,F103871
FR602697,LAB_305,2025-09-22 23:42:56.999962586+00:00,F103826
FR603847,CAF_01,2025-08-28 08:29:20.197282745+00:00,F102118
FR600564,HOSTEL_GATE,2025-08-29 15:39:52.959215692+00:00,F100783
FR605510,ADMIN_LOBBY,2025-09-23 13:46:21.362732306+00:00,F102904
FR600246,HOSTEL_GATE,2025-09-01 16:30:44.759554515+00:00,F100207
FR600075,CAF_01,2025-08-31 11:35:27.675873574+00:00,F100106
FR603866,ADMIN_LOBBY,2025-09-09 14:16:37.401050733+00:00,F102581
FR601194,ADMIN_LOBBY,2025-09-20 23:16:05.607722967+00:00,F102521
FR604470,GYM,2025-08-29 08:41:08.848755313+00:00,F102723
FR605159,LAB_305,2025-08-29 12:16:45.741430396+00:00,F104377
FR605013,LIB_ENT,2025-09-04 02:42:10.236920183+00:00,F104421
FR604354,LAB_305,2025-08-30 03:56:17.680566779+00:00,F100762
FR600839,LAB_305,2025-09-15 10:32:03.917037437+00:00,F101895
FR606092,AUDITORIUM,2025-09-20 08:49:15.517993924+00:00,F103541
FR606897,GYM,2025-09-20 20:18:27.557238817+00:00,F103528
FR604381,ADMIN_LOBBY,2025-08-29 09:00:48.313423032+00:00,F101270
FR606972,LAB_305,2025-09-19 23:40:11.175751631+00:00,F102253
FR602642,HOSTEL_GATE,2025-08-31 12:36:12.078064735+00:00,F102637
FR600221,HOSTEL_GATE,2025-08-31 15:51:24.543333725+00:00,F101280
FR602578,AUDITORIUM,2025-09-16 00:03:24.875085270+00:00,F104622
FR604264,LAB_101,2025-08-30 15:59:31.879099371+00:00,F103015
FR605400,ADMIN_LOBBY,2025-09-01 20:12:56.542402990+00:00,F102651
FR602221,AUDITORIUM,2025-08-30 18:07:55.487560203+00:00,F104661
FR605694,LAB_101,2025-09-03 19:47:05.567867950+00:00,F101600
FR603718,CAF_01,2025-09-15 17:26:40.301651380+00:00,F103765
FR600604,ADMIN_LOBBY,2025-08-30 01:30:52.450400407+00:00,F102902
FR602026,LAB_101,2025-09-21 07:32:11.245977532+00:00,F104685
FR604000,LIB_ENT,2025-09-09 16:05:58.380431961+00:00,F101170
FR603335,HOSTEL_GATE,2025-09-05 07:40:26.873031835+00:00,F103198
FR601189,AUDITORIUM,2025-09-17 15:41:58.604714364+00:00,F103507
FR606132,LAB_101,2025-09-22 09:55:18.634968981+00:00,F101245
FR604487,CAF_01,2025-09-06 02:11:12.476271979+00:00,F101600
FR600017,LIB_ENT,2025-09-24 16:40:10.374360536+00:00,F100245
FR601620,LAB_101,2025-09-18 05:12:35.314860440+00:00,F101225
FR602905,ADMIN_LOBBY,2025-09-03 12:18:20.148100188+00:00,F101542
FR603537,LAB_305,2025-09-17 11:30:53.608604247+00:00,F104178
FR604198,ADMIN_LOBBY,2025-08-30 06:57:17.449218397+00:00,F101280
FR605729,LIB_ENT,2025-09-23 13:21:23.538865045+00:00,F101065
FR600449,LAB_305,2025-08-31 16:13:01.137903151+00:00,F104976
FR603237,CAF_01,2025-09-06 11:54:51.866777393+00:00,F100239
FR601899,AUDITORIUM,2025-09-08 01:30:39.323354430+00:00,F104118
FR603649,LAB_101,2025-09-08 21:45:57.681747097+00:00,F101081
FR603890,LAB_305,2025-09-17 20:35:46.735439729+00:00,F104436
FR604511,LAB_101,2025-09-06 03:27:27.714464819+00:00,F101826
FR603688,CAF_01,2025-09-06 14:59:33.890614372+00:00,F100484
FR601886,LIB_ENT,2025-08-31 07:42:25.585562474+00:00,F102395
FR604748,LAB_101,2025-09-01 09:50:47.896131081+00:00,F104124
FR602311,CAF_01,2025-09-16 19:37:01.265209238+00:00,F102205
FR600678,AUDITORIUM,2025-09-18 21:54:50.876618071+00:00,F104975
FR605268,ADMIN_LOBBY,2025-09-19 23:07:16.594292445+00:00,F100940
FR600619,LAB_101,2025-09-08 09:53:49.646014830+00:00,F102671
FR601012,LAB_101,2025-08-27 16:00:33.194593148+00:00,F103840
FR606839,HOSTEL_GATE,2025-09-08 23:08:51.543087439+00:00,F101144
FR603122,LAB_305,2025-09-25 10:42:28.965199547+00:00,F101718
FR602790,AUDITORIUM,2025-09-13 06:35:34.086426863+00:00,F101799
FR605942,AUDITORIUM,2025-09-15 15:03:14.256463593+00:00,F100253
FR603077,CAF_01,2025-09-23 02:35:37.597089091+00:00,F104084
FR602944,GYM,2025-09-20 10:24:48.810838120+00:00,F102158
FR603910,LAB_305,2025-09-06 06:36:52.740996078+00:00,F103046
FR602605,HOSTEL_GATE,2025-09-11 14:33:02.199578415+00:00,F104703
FR603177,AUDITORIUM,2025-09-21 09:18:34.987405798+00:00,F103521
FR601311,LAB_101,2025-09-02 08:16:50.817110821+00:00,F100788
FR602821,LIB_ENT,2025-09-17 22:53:38.992872533+00:00,F104461
FR605959,HOSTEL_GATE,2025-09-12 19:07:22.511945254+00:00,F102178
FR605826,ADMIN_LOBBY,2025-09-05 12:19:26.486676035+00:00,F102946
FR605564,ADMIN_LOBBY,2025-09-07 01:33:00.203363212+00:00,F100482
FR601781,HOSTEL_GATE,2025-09-24 12:19:17.573167344+00:00,F101897
FR600944,LAB_305,2025-08-27 19:35:44.877070411+00:00,F104238
FR603654,HOSTEL_GATE,2025-09-15 23:19:02.685032510+00:00,F104405
FR600596,LAB_305,2025-09-20 10:05:58.045043424+00:00,F104825
FR602458,AUDITORIUM,2025-09-16 23:26:23.378249899+00:00,F104182
FR605452,HOSTEL_GATE,2025-09-18 12:49:41.005955604+00:00,F102766
FR606760,GYM,2025-09-15 10:14:34.119249288+00:00,F102240
FR602538,AUDITORIUM,2025-09-01 08:37:44.646480096+00:00,F100849
FR603874,LAB_101,2025-09-18 20:32:52.352395986+00:00,F100638
FR606334,AUDITORIUM,2025-09-14 01:49:38.448084561+00:00,F100639
FR600759,LAB_101,2025-09-15 00:26:34.008594618+00:00,F103419
FR606640,GYM,2025-09-21 20:24:47.836993990+00:00,F100940
FR603888,LIB_ENT,2025-08-29 06:20:23.429518527+00:00,F102999
FR604649,LIB_ENT,2025-09-25 13:29:52.090479746+00:00,F102325
FR604562,ADMIN_LOBBY,2025-09-06 17:53:07.573647412+00:00,F100086
FR601700,GYM,2025-09-18 14:13:29.296282143+00:00,F104433
FR603071,LIB_ENT,2025-09-01 17:31:17.439306440+00:00,F100813
FR601990,CAF_01,2025-09-23 03:39:31.752845277+00:00,F101062
FR600752,GYM,2025-09-19 21:00:15.099263461+00:00,F104776
FR600789,AUDITORIUM,2025-09-07 23:47:46.252826965+00:00,F103994
FR606934,LAB_305,2025-09-20 00:38:09.709695212+00:00,F101591
FR605955,AUDITORIUM,2025-09-02 14:16:08.306764284+00:00,F103871
FR600160,LIB_ENT,2025-09-24 03:02:21.620240792+00:00,F101123
FR606897,CAF_01,2025-09-04 17:56:13.911194997+00:00,F100358
FR604609,AUDITORIUM,2025-09-16 09:54:54.451541865+00:00,F104260
FR606473,CAF_01,2025-09-23 06:06:20.040039062+00:00,F104824
FR605872,LAB_101,2025-09-11 21:26:31.452469203+00:00,F101423
FR601168,HOSTEL_GATE,2025-09-14 05:52:40.887879334+00:00,F102660
FR600020,LAB_305,2025-08-28 15:38:33.287530190+00:00,F100068
FR602489,LIB_ENT,2025-08-29 15:39:20.054921337+00:00,F100421
FR601983,HOSTEL_GATE,2025-09-18 01:13:16.720207965+00:00,F103520
FR602582,LIB_ENT,2025-09-01 15:47:24.169904755+00:00,F101914
FR601200,HOSTEL_GATE,2025-09-24 19:15:35.370217783+00:00,F102479
FR606785,GYM,2025-09-03 02:23:11.802319618+00:00,F104775
FR603508,LAB_305,2025-08-29 19:06:50.407480493+00:00,F100127
FR606575,GYM,2025-09-13 14:43:21.023625999+00:00,F101508
FR600584,CAF_01,2025-09-21 14:33:09.270443152+00:00,F101786
FR604242,AUDITORIUM,2025-08-31 17:37:12.426674006+00:00,F100538
FR604748,HOSTEL_GATE,2025-09-01 21:43:33.024474040+00:00,F103995
FR604495,HOSTEL_GATE,2025-09-21 08:21:57.973752400+00:00,F100319
FR602626,LIB_ENT,2025-09-11 15:17:43.436311752+00:00,F104913
FR600897,CAF_01,2025-09-05 11:50:35.577848204+00:00,F102862
FR600255,AUDITORIUM,2025-09-17 05:02:22.089895106+00:00,F102489
FR600274,ADMIN_LOBBY,2025-09-18 22:50:31.819968103+00:00,F101348
FR603684,LAB_305,2025-09-05 06:09:54.763655733+00:00,F102104
FR602692,ADMIN_LOBBY,2025-09-16 15:24:59.032755372+00:00,F100693
FR601271,AUDITORIUM,2025-09-03 14:39:06.676519912+00:00,F103788
FR606430,HOSTEL_GATE,2025-09-23 05:53:18.055757394+00:00,F104041
FR604111,LAB_305,2025-09-04 02:44:31.095840747+00:00,F102802
FR605231,HOSTEL_GATE,2025-09-07 07:28:36.931427299+00:00,F103174
FR606755,ADMIN_LOBBY,2025-09-09 22:40:50.520371555+00:00,F104188
FR606952,ADMIN_LOBBY,2025-09-23 15:40:43.339273937+00:00,F102524
FR600401,ADMIN_LOBBY,2025-09-24 06:55:24.027065715+00:00,F102885
FR601592,GYM,2025-09-12 13:55:23.439797277+00:00,F102999
FR600359,AUDITORIUM,2025-09-11 08:47:30.110134976+00:00,F104003
FR604351,ADMIN_LOBBY,2025-09-25 15:31:14.966671994+00:00,F100616
FR600549,LAB_101,2025-08-28 01:47:24.637354450+00:00,F104191
FR605665,HOSTEL_GATE,2025-08-29 06:10:50.286480001+00:00,F102817
FR606847,AUDITORIUM,2025-08-27 07:39:52.991629887+00:00,F102414
FR600332,LIB_ENT,2025-09-23 16:49:44.871424394+00:00,F102873
FR603955,AUDITORIUM,2025-09-19 16:25:37.046030157+00:00,F102553
FR605701,LAB_101,2025-09-16 14:10:20.289289350+00:00,F100203
FR602874,GYM,2025-09-11 23:08:39.426369642+00:00,F104828
FR601851,LIB_ENT,2025-09-15 02:51:34.077092662+00:00,F104942
FR605511,LIB_ENT,2025-09-17 09:15:26.804004773+00:00,F104014
FR603712,LAB_305,2025-09-18 16:23:29.940702181+00:00,F102919
FR601462,CAF_01,2025-09-11 01:38:17.625433458+00:00,F100541
FR600408,LAB_101,2025-09-10 02:17:29.461625052+00:00,F104331
FR600464,LAB_101,2025-09-10 14:05:41.096312678+00:00,F101989
FR602820,ADMIN_LOBBY,2025-09-23 09:38:34.473954779+00:00,F102267
FR606460,HOSTEL_GATE,2025-09-04 01:10:02.131862712+00:00,F102432
FR605883,CAF_01,2025-09-15 07:29:01.857597630+00:00,F103861
FR602055,LIB_ENT,2025-09-10 13:28:39.448259275+00:00,F103631
FR606588,ADMIN_LOBBY,2025-08-30 16:49:53.370994239+00:00,F102509
FR602225,LIB_ENT,2025-09-01 01:50:36.958164101+00:00,F101911
FR606544,AUDITORIUM,2025-09-23 15:01:03.451278360+00:00,F102962
FR601261,AUDITORIUM,2025-09-12 05:23:16.928094658+00:00,F102301
FR606919,LAB_305,2025-09-22 00:02:41.999735571+00:00,F104324
FR600683,LAB_305,2025-09-09 10:35:07.514118641+00:00,F101912
FR604425,LAB_101,2025-08-27 14:45:34.749586701+00:00,F101757
FR602110,LAB_305,2025-09-24 19:54:26.907402043+00:00,F100919
FR604569,ADMIN_LOBBY,2025-09-18 01:13:07.766875814+00:00,F102703
FR602833,LIB_ENT,2025-08-28 21:46:59.968815438+00:00,F103752
FR601960,LIB_ENT,2025-09-11 22:16:30.036205244+00:00,F100154
FR603946,HOSTEL_GATE,2025-08-29 01:36:16.435693661+00:00,F100465
FR602484,AUDITORIUM,2025-09-24 02:56:31.161805520+00:00,F100938
FR602481,LAB_305,2025-09-19 21:28:54.153177747+00:00,F102929
FR605868,AUDITORIUM,2025-08-30 10:52:56.458724069+00:00,F104640
FR606426,LIB_ENT,2025-09-25 12:44:01.425427056+00:00,F101194
FR600409,ADMIN_LOBBY,2025-09-07 06:17:03.708968267+00:00,F104635
FR604077,CAF_01,2025-09-19 12:25:02.261470055+00:00,F101250
FR603508,LAB_305,2025-09-02 22:29:44.020451987+00:00,F103645
FR606556,ADMIN_LOBBY,2025-09-16 07:23:16.777979039+00:00,F104158
FR606625,LAB_305,2025-09-03 16:33:23.901956530+00:00,F102885
FR604194,ADMIN_LOBBY,2025-09-23 18:50:53.527832032+00:00,F100804
FR606931,HOSTEL_GATE,2025-08-31 01:02:26.367947630+00:00,F104059
FR600164,LIB_ENT,2025-09-02 07:50:33.208246914+00:00,F103440
FR601486,LAB_305,2025-09-14 06:42:43.991416420+00:00,F102034
FR600981,LAB_305,2025-08-28 10:19:16.147015891+00:00,F103214
FR605910,CAF_01,2025-08-30 16:11:00.895729894+00:00,F100445
FR604410,GYM,2025-09-14 10:37:01.124261369+00:00,F101756
FR601034,ADMIN_LOBBY,2025-08-27 08:52:10.536912713+00:00,F100321
FR606327,LAB_305,2025-09-18 03:22:21.118730855+00:00,F103673
FR601093,CAF_01,2025-09-02 10:39:09.162054391+00:00,F101771
FR601716,ADMIN_LOBBY,2025-09-13 18:20:05.705348234+00:00,F104158
FR601859,LAB_101,2025-09-14 14:24:10.262132714+00:00,F101111
FR600163,ADMIN_LOBBY,2025-09-02 11:36:44.701751208+00:00,F102526
FR603534,AUDITORIUM,2025-08-27 13:46:35.686877983+00:00,F102414
FR600009,LAB_101,2025-09-08 16:43:23.202153656+00:00,F102917
FR605635,HOSTEL_GATE,2025-09-20 15:56:49.378587438+00:00,F103363
FR602376,LAB_305,2025-09-15 12:30:05.425728516+00:00,F103633
FR602071,LAB_305,2025-09-03 11:31:34.143593673+00:00,F102372
FR606462,AUDITORIUM,2025-08-31 19:11:35.255670447+00:00,F101437
FR605564,LIB_ENT,2025-08-30 01:16:06.200272245+00:00,F100069
FR606320,HOSTEL_GATE,2025-09-14 12:49:18.028762324+00:00,F101774
FR601009,AUDITORIUM,2025-09-19 22:57:13.532714896+00:00,F103376
FR600114,CAF_01,2025-09-17 23:52:56.658401733+00:00,F101681
FR603570,CAF_01,2025-09-20 08:39:09.955104777+00:00,F101837
FR606377,CAF_01,2025-09-04 13:41:38.819743319+00:00,F104693
FR605497,HOSTEL_GATE,2025-09-05 17:04:56.607119736+00:00,F101335
FR603473,HOSTEL_GATE,2025-09-17 23:50:15.984946208+00:00,F104562
FR601712,ADMIN_LOBBY,2025-09-23 17:55:47.512424385+00:00,F102335
FR606887,AUDITORIUM,2025-09-08 05:21:07.179892764+00:00,F103690
FR606987,LIB_ENT,2025-08-30 22:30:56.290308969+00:00,F101269
FR600795,LAB_101,2025-09-19 07:33:53.413987898+00:00,F100734
FR601555,LAB_305,2025-09-14 03:41:55.730430708+00:00,F104014
FR601964,ADMIN_LOBBY,2025-09-01 16:56:30.542244087+00:00,F104868
FR601946,LAB_305,2025-09-04 12:02:31.359392733+00:00,F104526
FR605388,AUDITORIUM,2025-09-18 15:31:46.830090646+00:00,F103525
FR604930,HOSTEL_GATE,2025-09-02 09:30:36.165981445+00:00,F104003
FR601196,ADMIN_LOBBY,2025-09-12 19:40:51.379491324+00:00,F104570
FR605322,GYM,2025-09-06 02:36:41.738946705+00:00,F102716
FR601536,ADMIN_LOBBY,2025-09-14 09:18:59.604833330+00:00,F104286
FR600148,CAF_01,2025-09-15 14:50:05.061499077+00:00,F100888
FR605008,LIB_ENT,2025-09-01 23:59:18.410459440+00:00,F100957
FR604337,ADMIN_LOBBY,2025-09-16 10:16:44.769020873+00:00,F102102
FR605075,AUDITORIUM,2025-09-11 20:59:45.532275032+00:00,F104491
FR600389,LAB_305,2025-09-15 23:36:42.208813073+00:00,F103800
FR603387,GYM,2025-09-23 21:08:25.001891003+00:00,F103097
FR604925,LAB_101,2025-09-18 12:13:34.583290500+00:00,F101198
FR606256,ADMIN_LOBBY,2025-09-05 02:06:22.456797088+00:00,F100916
FR605805,AUDITORIUM,2025-09-05 04:20:05.991177741+00:00,F103134
FR605324,GYM,2025-09-10 15:35:38.592153950+00:00,F100734
FR600409,AUDITORIUM,2025-09-15 10:47:05.737336049+00:00,F101968
FR600026,GYM,2025-09-25 01:30:07.305153067+00:00,F103510
FR603340,CAF_01,2025-09-22 23:18:36.442621768+00:00,F102537
FR606523,LAB_305,2025-09-10 03:57:36.981211044+00:00,F103631
FR605121,LAB_305,2025-09-07 12:54:02.839059314+00:00,F101404
FR606841,CAF_01,2025-08-28 21:02:57.772747198+00:00,F103614
FR601362,AUDITORIUM,2025-09-22 03:22:07.380111431+00:00,F100216
FR603879,ADMIN_LOBBY,2025-09-12 19:58:32.630966348+00:00,F103787
FR602520,LAB_305,2025-09-23 08:44:25.118054686+00:00,F100600
FR602334,LAB_305,2025-09-07 12:06:44.125072770+00:00,F103919
FR603477,ADMIN_LOBBY,2025-09-09 13:53:19.080539860+00:00,F103478
FR603084,AUDITORIUM,2025-09-25 00:22:04.950041706+00:00,F104703
FR602698,AUDITORIUM,2025-09-23 01:44:19.684593149+00:00,F100571
FR601252,ADMIN_LOBBY,2025-09-25 21:25:59.122741758+00:00,F101553
FR604742,CAF_01,2025-09-12 11:43:46.346833226+00:00,F104430
FR603698,LAB_101,2025-08-31 06:34:11.023816304+00:00,F102478
FR603028,ADMIN_LOBBY,2025-09-25 09:15:30.470351720+00:00,F104725
FR600822,GYM,2025-09-16 16:20:02.322020079+00:00,F103530
FR605340,ADMIN_LOBBY,2025-09-15 16:07:00.533000746+00:00,F100296
FR600936,HOSTEL_GATE,2025-08-29 16:20:33.532386620+00:00,F102032
FR602834,GYM,2025-09-14 17:18:55.228132167+00:00,F101589
FR600434,ADMIN_LOBBY,2025-09-22 03:06:44.717483589+00:00,F103342
FR602531,HOSTEL_GATE,2025-09-08 11:36:20.233087116+00:00,F103422
FR600903,ADMIN_LOBBY,2025-09-01 08:40:03.850350899+00:00,F101514
FR605707,GYM,2025-09-17 15:53:58.817560512+00:00,F100964
FR602037,LAB_305,2025-09-06 12:31:48.735790600+00:00,F101182
FR603569,LIB_ENT,2025-09-24 18:30:13.831373153+00:00,F103418
FR605078,ADMIN_LOBBY,2025-09-24 18:02:54.195439071+00:00,F103462
FR604801,GYM,2025-09-02 11:28:26.993574467+00:00,F104230
FR600577,GYM,2025-09-15 06:28:04.201664231+00:00,F101149
FR606853,AUDITORIUM,2025-09-19 13:00:45.992894420+00:00,F104728
FR602030,ADMIN_LOBBY,2025-08-27 08:25:21.162782262+00:00,F103086
FR602436,CAF_01,2025-09-10 08:16:31.251352531+00:00,F104338
FR604329,HOSTEL_GATE,2025-09-12 20:16:33.382665859+00:00,F103440
FR604395,HOSTEL_GATE,2025-08-31 09:36:15.726471949+00:00,F100689
FR600466,LAB_101,2025-08-29 12:53:30.159453289+00:00,F100467
FR600871,CAF_01,2025-09-04 18:04:46.857218184+00:00,F104737
FR603922,GYM,2025-09-17 09:01:41.743996522+00:00,F100551
FR600024,GYM,2025-09-16 08:55:51.258023165+00:00,F104779
FR601234,LIB_ENT,2025-08-30 10:07:49.886381286+00:00,F101798
FR603538,LIB_ENT,2025-08-28 09:16:25.179949535+00:00,F100980
FR600983,LIB_ENT,2025-09-20 15:16:53.374518977+00:00,F100828
FR601584,LAB_101,2025-09-11 22:20:55.751553191+00:00,F103451
FR603496,ADMIN_LOBBY,2025-08-29 15:34:17.315285654+00:00,F101580
FR602217,AUDITORIUM,2025-09-07 19:52:45.209513017+00:00,F102047
FR601064,ADMIN_LOBBY,2025-08-27 16:26:55.148836408+00:00,F101606
FR604392,LIB_ENT,2025-09-05 00:16:45.320224592+00:00,F103255
FR602904,CAF_01,2025-09-22 21:30:49.769573462+00:00,F102057
FR603037,ADMIN_LOBBY,2025-09-15 21:03:21.218145100+00:00,F102259
FR605013,LAB_101,2025-09-20 20:55:16.242154968+00:00,F101415
FR601858,HOSTEL_GATE,2025-09-25 02:54:51.469568900+00:00,F102835
FR605648,CAF_01,2025-09-17 21:44:49.700057742+00:00,F100140
FR602541,CAF_01,2025-09-24 00:24:39.726704445+00:00,F104700
FR606284,LAB_101,2025-08-29 07:47:12.150372136+00:00,F100950
FR600124,ADMIN_LOBBY,2025-09-24 18:33:03.843827681+00:00,F104366
FR603993,LAB_101,2025-09-03 02:48:57.741953362+00:00,F100759
FR605859,AUDITORIUM,2025-09-15 01:09:14.719740944+00:00,F101016
FR600989,LIB_ENT,2025-09-06 15:04:49.220058244+00:00,F104646
FR602607,LAB_101,2025-09-09 21:25:24.892028176+00:00,F101945
FR606234,AUDITORIUM,2025-09-23 01:05:20.313005945+00:00,F101874
FR604507,LIB_ENT,2025-09-15 08:45:15.210995918+00:00,F100262
FR601596,LAB_305,2025-09-05 13:05:31.137763273+00:00,F103189
FR602639,HOSTEL_GATE,2025-09-11 19:55:50.701684010+00:00,F103528
FR601749,HOSTEL_GATE,2025-09-10 05:04:40.764199224+00:00,F100366
FR606322,LAB_101,2025-09-15 13:40:42.502757756+00:00,F101049
FR605680,HOSTEL_GATE,2025-09-14 19:28:13.114919835+00:00,F100142
FR603750,LAB_305,2025-09-15 04:00:52.831587818+00:00,F100124
FR605079,LIB_ENT,2025-09-01 13:56:18.461859478+00:00,F103597
FR605323,HOSTEL_GATE,2025-09-03 21:53:52.991934450+00:00,F104294
FR605793,GYM,2025-09-15 07:10:24.510940795+00:00,F100638
FR600365,HOSTEL_GATE,2025-09-19 21:57:03.400074359+00:00,F100874
FR600555,LAB_101,2025-09-25 11:20:52.583099006+00:00,F102439
FR606744,CAF_01,2025-08-29 19:45:32.719365798+00:00,F104941
FR602131,HOSTEL_GATE,2025-09-05 12:50:33.203374758+00:00,F102895
FR600044,GYM,2025-09-06 04:07:12.877626350+00:00,F102658
FR601377,CAF_01,2025-09-25 22:25:38.055969322+00:00,F100831
FR605724,LAB_305,2025-09-06 21:11:47.629911679+00:00,F102388
FR603240,AUDITORIUM,2025-09-11 21:29:31.034588878+00:00,F101034
FR605945,HOSTEL_GATE,2025-09-03 13:59:46.932559358+00:00,F101375
FR602671,LIB_ENT,2025-09-18 13:08:44.475151525+00:00,F104887
FR604445,LAB_305,2025-09-09 10:46:23.219305477+00:00,F100590
FR602399,LAB_101,2025-09-24 20:18:36.816773696+00:00,F100388
FR601946,LAB_101,2025-09-14 14:32:17.696631483+00:00,F102906
FR601316,GYM,2025-08-31 12:15:40.223319010+00:00,F104578
FR603745,HOSTEL_GATE,2025-09-14 22:11:03.456173356+00:00,F104793
FR600947,ADMIN_LOBBY,2025-09-20 22:40:57.770240431+00:00,F104041
FR601624,LAB_101,2025-09-14 02:41:52.803596838+00:00,F103941
FR603256,LAB_305,2025-09-05 20:50:07.638463184+00:00,F100366
FR601944,LIB_ENT,2025-09-11 09:28:32.148788878+00:00,F100914
FR605832,LIB_ENT,2025-09-12 16:21:30.480425569+00:00,F100941
FR601737,GYM,2025-09-13 01:28:17.342477869+00:00,F102555
FR604645,AUDITORIUM,2025-09-04 10:07:08.943984793+00:00,F103912
